Index,TotalGain,LNA,TIA,PGA,ATTN,LNA1,LNA2,EVM_PCT,EVM_SNR
323,24,9,9,-9,-18,33,0,9.0,-337.3333333333333
324,25,9,9,-8,-18,33,0,1947.6666666666667,-11.666666666666666
325,26,9,9,-7,-18,33,0,389.3333333333333,-339.6666666666667
326,27,9,9,-6,-18,33,0,1354.6666666666667,-10.333333333333334
327,28,9,9,-5,-18,33,0,448.3333333333333,-6.0
328,29,9,9,-4,-18,33,0,415.3333333333333,-5.666666666666667
329,30,9,9,-3,-18,33,0,387.0,-5.333333333333333
330,31,9,9,-2,-18,33,0,619.6666666666666,-6.666666666666667
331,32,9,9,-1,-18,33,0,466.3333333333333,-6.0
332,33,9,9,0,-18,33,0,390.0,-5.333333333333333
333,34,9,9,1,-18,33,0,441.6666666666667,-5.666666666666667
334,35,9,9,2,-18,33,0,-127.33333333333333,-336.0
335,36,9,9,3,-18,33,0,342.0,-4.666666666666667
336,37,9,9,4,-18,33,0,284.3333333333333,-4.0
337,38,9,9,5,-18,33,0,205.33333333333334,-2.3333333333333335
338,39,9,9,6,-18,33,0,191.0,-2.3333333333333335
339,40,9,9,7,-18,33,0,-190.66666666666666,-334.6666666666667
340,41,9,9,8,-18,33,0,377.3333333333333,-4.666666666666667
341,42,9,9,9,-18,33,0,224.33333333333334,-2.6666666666666665
342,43,9,9,10,-18,33,0,233.33333333333334,-3.3333333333333335
343,44,9,9,11,-18,33,0,400.0,-4.0
344,45,9,9,12,-18,33,0,184.0,-2.0
345,46,9,9,13,-18,33,0,256.6666666666667,-3.3333333333333335
346,47,9,9,14,-18,33,0,226.0,-2.6666666666666665
347,48,9,9,15,-18,33,0,181.66666666666666,-2.0
348,49,9,9,16,-18,33,0,294.6666666666667,-3.6666666666666665
349,50,9,9,17,-18,33,0,189.66666666666666,-2.3333333333333335
350,51,9,9,18,-18,33,0,252.66666666666666,-3.3333333333333335
351,52,9,9,19,-18,33,0,174.66666666666666,-2.0
352,24,9,12,-12,-18,33,0,2793.6666666666665,-672.6666666666666
353,25,9,12,-11,-18,33,0,64254.0,-15.333333333333334
354,26,9,12,-10,-18,33,0,8.0,-337.6666666666667
355,27,9,12,-9,-18,33,0,522.3333333333334,-6.666666666666667
356,28,9,12,-8,-18,33,0,953.6666666666666,-9.0
357,29,9,12,-7,-18,33,0,381.0,-5.333333333333333
358,30,9,12,-6,-18,33,0,10129.0,-14.333333333333334
359,31,9,12,-5,-18,33,0,338.6666666666667,-338.6666666666667
360,32,9,12,-4,-18,33,0,294.6666666666667,-4.0
361,33,9,12,-3,-18,33,0,1224.3333333333333,-7.333333333333333
362,34,9,12,-2,-18,33,0,221.66666666666666,-2.6666666666666665
363,35,9,12,-1,-18,33,0,403.6666666666667,-5.333333333333333
364,36,9,12,0,-18,33,0,-166.66666666666666,-335.3333333333333
365,37,9,12,1,-18,33,0,-164.33333333333334,-335.0
366,38,9,12,2,-18,33,0,157.0,-1.3333333333333333
367,39,9,12,3,-18,33,0,270.0,-3.6666666666666665
368,40,9,12,4,-18,33,0,392.6666666666667,-4.333333333333333
369,41,9,12,5,-18,33,0,228.66666666666666,-2.6666666666666665
370,42,9,12,6,-18,33,0,137.0,-1.0
371,43,9,12,7,-18,33,0,194.0,-2.3333333333333335
372,44,9,12,8,-18,33,0,243.66666666666666,-3.0
373,45,9,12,9,-18,33,0,156.33333333333334,-1.6666666666666667
374,46,9,12,10,-18,33,0,197.33333333333334,-2.3333333333333335
375,47,9,12,11,-18,33,0,180.66666666666666,-2.0
376,48,9,12,12,-18,33,0,181.66666666666666,-2.3333333333333335
377,49,9,12,13,-18,33,0,177.66666666666666,-1.6666666666666667
378,50,9,12,14,-18,33,0,177.33333333333334,-2.0
379,51,9,12,15,-18,33,0,467.6666666666667,-3.6666666666666665
380,52,9,12,16,-18,33,0,192.0,-2.3333333333333335
381,53,9,12,17,-18,33,0,159.0,-1.3333333333333333
382,54,9,12,18,-18,33,0,138.66666666666666,-1.0
