Index,TotalGain,PA1,PA2,PA3,ATTN,IAMP,PAD,FREQ_ERR_AVG_HZ,FREQ_ERR_MAX_HZ,PWR_OUT_AVG_DBM,PWR_OUT_MAX_DBM,PWR_MEAN_AVG_DBM,PWR_MEAN_MAX_DBM,EVM_RMS_AVG_PCT,EVM_RMS_MAX_PCT
1679,45.5,14,17,31.5,-12,-10,5,226.35,235.73,-42.57,-42.56,-43.34,-43.33,5.42,5.66
1680,46.5,14,17,31.5,-12,-10,6,223.74,230.95,-42.57,-42.54,-43.33,-43.33,5.45,5.76
1681,47.5,14,17,31.5,-12,-10,7,226.3,234.26,-40.82,-40.8,-41.5,-41.49,5.15,5.5
1682,48.5,14,17,31.5,-12,-10,8,225.91,236.07,-40.81,-40.8,-41.5,-41.49,5.14,5.4
1683,49.5,14,17,31.5,-12,-10,9,224.46,233.7,-39.01,-39,-39.63,-39.63,4.92,5.2
1684,50.5,14,17,31.5,-12,-10,10,224.56,235.59,-39.01,-39,-39.63,-39.63,4.91,5.13
1685,51.5,14,17,31.5,-12,-10,11,224.56,234.69,-37.19,-37.18,-37.76,-37.76,4.74,4.94
1686,52.5,14,17,31.5,-12,-10,12,226.48,234.24,-37.19,-37.18,-37.76,-37.76,4.69,4.92
1687,53.5,14,17,31.5,-12,-10,13,225.74,234.54,-35.36,-35.35,-35.9,-35.9,4.62,4.94
1688,54.5,14,17,31.5,-12,-10,14,226.36,236.65,-35.36,-35.35,-35.9,-35.9,4.66,4.94
1689,55.5,14,17,31.5,-12,-10,15,225.16,234.65,-33.44,-33.43,-33.95,-33.95,4.65,5.04
1690,56.5,14,17,31.5,-12,-10,16,224.82,235.58,-33.45,-33.44,-33.95,-33.95,4.64,4.98
1691,57.5,14,17,31.5,-12,-10,17,225.82,237.27,-31.52,-31.52,-32,-32,4.54,4.88
1692,58.5,14,17,31.5,-12,-10,18,225.81,233.42,-31.53,-31.52,-32,-32,4.59,5.15
1693,59.5,14,17,31.5,-12,-10,19,225.85,234.84,-29.61,-29.6,-30.06,-30.06,4.51,4.76
1694,60.5,14,17,31.5,-12,-10,20,225.06,234.22,-29.6,-29.6,-30.06,-30.06,4.49,4.85
1695,61.5,14,17,31.5,-12,-10,21,226.47,235.59,-27.58,-27.57,-28.03,-28.02,4.56,4.85
1696,62.5,14,17,31.5,-12,-10,22,224.84,235.52,-27.59,-27.58,-28.03,-28.02,4.46,4.79
1697,63.5,14,17,31.5,-12,-10,23,225.16,233.47,-25.48,-25.47,-25.9,-25.9,4.51,4.78
1698,64.5,14,17,31.5,-12,-10,24,225.54,235.24,-25.48,-25.47,-25.9,-25.9,4.57,5.11
1699,65.5,14,17,31.5,-12,-10,25,224.17,235.04,-23.48,-23.48,-23.89,-23.89,4.64,5.09
1700,66.5,14,17,31.5,-12,-10,26,224.96,234.14,-23.47,-23.46,-23.89,-23.89,4.56,4.93
1701,67.5,14,17,31.5,-12,-10,27,226.36,234.78,-21.46,-21.45,-21.87,-21.86,4.49,4.73
1702,68.5,14,17,31.5,-12,-10,28,225.59,231.87,-21.46,-21.45,-21.87,-21.87,4.51,4.79
1703,69.5,14,17,31.5,-12,-10,29,226,234.22,-19.44,-19.43,-19.84,-19.84,4.5,4.78
1704,70.5,14,17,31.5,-12,-10,30,226.36,235.31,-19.44,-19.43,-19.84,-19.84,4.53,4.81
1705,41.5,14,17,31.5,-12,-9,0,225.53,237.24,-46.47,-46.46,-47.49,-47.48,6.77,7.04
1706,42.5,14,17,31.5,-12,-9,1,225.51,235.01,-46.46,-46.45,-47.49,-47.48,6.77,6.94
1707,43.5,14,17,31.5,-12,-9,2,226,234.56,-46.46,-46.42,-47.49,-47.48,6.8,7.11
1708,44.5,14,17,31.5,-12,-9,3,225.89,234.24,-44.45,-44.44,-45.32,-45.31,6.01,6.36
1709,45.5,14,17,31.5,-12,-9,4,225.66,234.82,-44.45,-44.43,-45.32,-45.31,5.99,6.35
1710,46.5,14,17,31.5,-12,-9,5,225.96,236.57,-42.57,-42.55,-43.32,-43.32,5.45,5.61
1711,47.5,14,17,31.5,-12,-9,6,225.59,236.23,-42.57,-42.55,-43.33,-43.32,5.43,5.72
1712,48.5,14,17,31.5,-12,-9,7,226.78,237.02,-40.82,-40.81,-41.49,-41.49,5.11,5.37
1713,49.5,14,17,31.5,-12,-9,8,225.83,235.79,-40.82,-40.81,-41.49,-41.49,5.12,5.41
1714,50.5,14,17,31.5,-12,-9,9,225.71,234.97,-39.01,-39,-39.63,-39.62,4.89,5.13
1715,51.5,14,17,31.5,-12,-9,10,225.55,234.61,-39.01,-39,-39.63,-39.62,4.96,5.35
1716,52.5,14,17,31.5,-12,-9,11,225.48,233.13,-37.19,-37.18,-37.76,-37.75,4.8,5.24
1717,53.5,14,17,31.5,-12,-9,12,226.01,235.29,-37.2,-37.19,-37.76,-37.75,4.84,5.5
1718,54.5,14,17,31.5,-12,-9,13,224.18,233.92,-35.37,-35.36,-35.89,-35.89,4.8,5.3
1719,55.5,14,17,31.5,-12,-9,14,225.86,238.1,-35.36,-35.35,-35.89,-35.89,4.8,5.5
1720,56.5,14,17,31.5,-12,-9,15,225.97,235.45,-33.43,-33.42,-33.94,-33.94,4.58,4.96
1721,57.5,14,17,31.5,-12,-9,16,224.6,233.08,-33.44,-33.43,-33.95,-33.94,4.66,5.1
1722,58.5,14,17,31.5,-12,-9,17,226.77,235.07,-31.52,-31.51,-32,-31.99,4.72,5.36
1723,59.5,14,17,31.5,-12,-9,18,225.53,235.48,-31.51,-31.5,-32,-31.99,4.71,5.5
1724,60.5,14,17,31.5,-12,-9,19,225.58,233.73,-29.6,-29.59,-30.06,-30.05,4.62,5.13
1725,61.5,14,17,31.5,-12,-9,20,227.16,235.44,-29.59,-29.58,-30.05,-30.05,4.57,4.88
1726,62.5,14,17,31.5,-12,-9,21,226.41,235.41,-27.57,-27.56,-28.02,-28.02,4.44,4.69
1727,63.5,14,17,31.5,-12,-9,22,226.68,233.87,-27.57,-27.56,-28.03,-28.02,4.46,4.79
1728,64.5,14,17,31.5,-12,-9,23,225.74,235.83,-25.46,-25.46,-25.9,-25.9,4.51,4.79
1729,65.5,14,17,31.5,-12,-9,24,225.46,235.36,-25.47,-25.46,-25.9,-25.9,4.46,4.79
1730,66.5,14,17,31.5,-12,-9,25,224.32,234.84,-23.47,-23.46,-23.89,-23.89,4.44,4.73
1731,67.5,14,17,31.5,-12,-9,26,226.74,238.15,-23.48,-23.47,-23.89,-23.89,4.45,4.7
1732,68.5,14,17,31.5,-12,-9,27,226.71,235.13,-21.46,-21.45,-21.87,-21.86,4.49,4.91
1733,69.5,14,17,31.5,-12,-9,28,225.62,234.17,-21.46,-21.45,-21.87,-21.86,4.46,4.7
1734,70.5,14,17,31.5,-12,-9,29,225.65,235.51,-19.44,-19.43,-19.84,-19.84,4.51,4.79
1735,71.5,14,17,31.5,-12,-9,30,225.36,233.26,-19.44,-19.43,-19.84,-19.84,4.52,4.81
1736,42.5,14,17,31.5,-12,-8,0,226.4,236.82,-43,-42.99,-43.48,-43.47,5.44,5.64
1737,43.5,14,17,31.5,-12,-8,1,227.17,238.55,-42.99,-42.99,-43.47,-43.47,5.45,5.63
1738,44.5,14,17,31.5,-12,-8,2,225.96,236.14,-42.99,-42.98,-43.48,-43.47,5.55,5.98
1739,45.5,14,17,31.5,-12,-8,3,227.33,235.47,-40.9,-40.89,-41.3,-41.3,5.06,5.33
1740,46.5,14,17,31.5,-12,-8,4,225.09,234.42,-40.9,-40.89,-41.31,-41.3,5.05,5.33
1741,47.5,14,17,31.5,-12,-8,5,226.17,234.05,-38.96,-38.96,-39.32,-39.32,4.79,5.04
1742,48.5,14,17,31.5,-12,-8,6,226.19,237.97,-38.96,-38.95,-39.32,-39.31,4.81,5.11
1743,49.5,14,17,31.5,-12,-8,7,224.73,236.57,-37.17,-37.16,-37.49,-37.49,4.7,5.05
1744,50.5,14,17,31.5,-12,-8,8,225.06,233.38,-37.17,-37.16,-37.49,-37.49,4.67,4.9
1745,51.5,14,17,31.5,-12,-8,9,225.02,236.09,-35.33,-35.32,-35.62,-35.62,4.59,4.85
1746,52.5,14,17,31.5,-12,-8,10,226.51,236.95,-35.32,-35.32,-35.62,-35.62,4.54,4.77
1747,53.5,14,17,31.5,-12,-8,11,227.3,235.38,-33.47,-33.47,-33.75,-33.75,4.53,4.79
1748,54.5,14,17,31.5,-12,-8,12,225.04,234.22,-33.48,-33.47,-33.75,-33.74,4.54,4.88
1749,55.5,14,17,31.5,-12,-8,13,225.69,235.59,-31.63,-31.62,-31.89,-31.88,4.41,4.69
1750,56.5,14,17,31.5,-12,-8,14,228.14,240.25,-31.63,-31.62,-31.89,-31.88,4.47,4.74
1751,57.5,14,17,31.5,-12,-8,15,225.87,236.13,-29.71,-29.7,-29.95,-29.95,4.38,4.68
1752,58.5,14,17,31.5,-12,-8,16,226.94,234.41,-29.71,-29.7,-29.95,-29.95,4.41,4.76
1753,59.5,14,17,31.5,-12,-8,17,225.53,236.06,-27.77,-27.76,-28,-28,4.39,4.67
1754,60.5,14,17,31.5,-12,-8,18,224.14,232.43,-27.77,-27.76,-28,-28,4.47,4.8
1755,61.5,14,17,31.5,-12,-8,19,227.04,234.98,-25.74,-25.73,-25.96,-25.96,4.43,4.67
1756,62.5,14,17,31.5,-12,-8,20,225.9,235.35,-25.75,-25.74,-25.97,-25.96,4.36,4.63
1757,63.5,14,17,31.5,-12,-8,21,226.84,235.42,-23.73,-23.73,-23.95,-23.94,4.4,4.69
1758,64.5,14,17,31.5,-12,-8,22,225.02,236.67,-23.73,-23.73,-23.95,-23.94,4.39,4.63
1759,65.5,14,17,31.5,-12,-8,23,225.09,235.09,-21.74,-21.74,-21.96,-21.95,4.44,4.69
1760,66.5,14,17,31.5,-12,-8,24,224.59,233.27,-21.74,-21.74,-21.96,-21.95,4.42,4.68
1761,67.5,14,17,31.5,-12,-8,25,225.17,234.25,-19.74,-19.74,-19.95,-19.95,4.47,4.66
1762,68.5,14,17,31.5,-12,-8,26,225.57,233.78,-19.75,-19.74,-19.95,-19.95,4.54,4.88
1763,69.5,14,17,31.5,-12,-8,27,224.88,234.09,-17.76,-17.75,-17.96,-17.95,4.55,4.8
1764,70.5,14,17,31.5,-12,-8,28,224.83,232.29,-17.75,-17.75,-17.96,-17.95,4.53,4.81
1765,71.5,14,17,31.5,-12,-8,29,224.93,231.88,-15.74,-15.73,-15.94,-15.94,4.58,4.84
1766,72.5,14,17,31.5,-12,-8,30,225.76,234.49,-15.74,-15.73,-15.94,-15.93,4.63,4.93
1767,43.5,14,17,31.5,-12,-7,0,225.21,234.8,-43,-42.99,-43.47,-43.47,5.42,5.61
1768,44.5,14,17,31.5,-12,-7,1,226.38,238.64,-43,-42.99,-43.48,-43.47,5.45,5.74
1769,45.5,14,17,31.5,-12,-7,2,226.19,236.12,-43,-42.99,-43.48,-43.47,5.44,5.68
1770,46.5,14,17,31.5,-12,-7,3,225.27,234.58,-40.9,-40.9,-41.31,-41.3,5,5.21
1771,47.5,14,17,31.5,-12,-7,4,225.57,234.77,-40.9,-40.89,-41.3,-41.3,5,5.19
1772,48.5,14,17,31.5,-12,-7,5,225.69,233.39,-38.96,-38.95,-39.32,-39.31,4.84,5.13
1773,49.5,14,17,31.5,-12,-7,6,225.23,237.31,-38.96,-38.95,-39.32,-39.31,4.82,5.07
1774,50.5,14,17,31.5,-12,-7,7,225.23,233.62,-37.17,-37.16,-37.49,-37.49,4.67,4.93
1775,51.5,14,17,31.5,-12,-7,8,225.78,236.19,-37.16,-37.16,-37.49,-37.49,4.64,4.88
1776,52.5,14,17,31.5,-12,-7,9,224.87,235.29,-35.32,-35.32,-35.62,-35.62,4.54,4.78
1777,53.5,14,17,31.5,-12,-7,10,226.48,234.5,-35.32,-35.31,-35.62,-35.62,4.63,4.9
1778,54.5,14,17,31.5,-12,-7,11,227.58,234.21,-33.47,-33.47,-33.75,-33.75,4.53,4.81
1779,55.5,14,17,31.5,-12,-7,12,225.3,234.01,-33.48,-33.47,-33.75,-33.75,4.55,4.81
1780,56.5,14,17,31.5,-12,-7,13,223.67,233.86,-31.62,-31.62,-31.89,-31.88,4.45,4.77
1781,57.5,14,17,31.5,-12,-7,14,225.32,234.92,-31.62,-31.62,-31.89,-31.88,4.49,4.82
1782,58.5,14,17,31.5,-12,-7,15,225.6,235.9,-29.7,-29.7,-29.95,-29.94,4.53,5.01
1783,59.5,14,17,31.5,-12,-7,16,226.81,234.3,-29.7,-29.7,-29.95,-29.94,4.5,4.85
1784,60.5,14,17,31.5,-12,-7,17,227.43,235.79,-27.76,-27.76,-28,-28,4.48,4.9
1785,61.5,14,17,31.5,-12,-7,18,225.86,234.61,-27.76,-27.76,-28,-28,4.43,4.73
1786,62.5,14,17,31.5,-12,-7,19,225.72,235.04,-25.73,-25.73,-25.97,-25.96,4.39,4.7
1787,63.5,14,17,31.5,-12,-7,20,226.31,235.23,-25.73,-25.73,-25.96,-25.96,4.35,4.63
1788,64.5,14,17,31.5,-12,-7,21,226.9,240.03,-23.72,-23.72,-23.95,-23.94,4.35,4.63
1789,65.5,14,17,31.5,-12,-7,22,225.79,234.07,-23.73,-23.72,-23.95,-23.95,4.4,4.64
1790,66.5,14,17,31.5,-12,-7,23,225.34,236.31,-21.74,-21.73,-21.96,-21.95,4.43,4.76
1791,67.5,14,17,31.5,-12,-7,24,225.66,235.5,-21.74,-21.73,-21.96,-21.95,4.41,4.64
1792,68.5,14,17,31.5,-12,-7,25,227,236.15,-19.74,-19.73,-19.95,-19.95,4.44,4.73
1793,69.5,14,17,31.5,-12,-7,26,225.47,234.9,-19.74,-19.73,-19.95,-19.95,4.52,4.85
1794,70.5,14,17,31.5,-12,-7,27,223.95,233.02,-17.75,-17.74,-17.96,-17.96,4.5,4.74
1795,71.5,14,17,31.5,-12,-7,28,224.74,233.87,-17.75,-17.74,-17.96,-17.96,4.5,4.81
1796,72.5,14,17,31.5,-12,-7,29,225.97,235.21,-15.73,-15.73,-15.94,-15.94,4.62,4.87
1797,73.5,14,17,31.5,-12,-7,30,225.64,236.1,-15.74,-15.73,-15.94,-15.94,4.63,4.98
1798,44.5,14,17,31.5,-12,-6,0,226.33,234.05,-42.99,-42.99,-43.48,-43.47,5.37,5.67
1799,45.5,14,17,31.5,-12,-6,1,225.78,232.97,-43,-42.99,-43.48,-43.47,5.4,5.64
1800,46.5,14,17,31.5,-12,-6,2,227.85,236.93,-43,-42.99,-43.48,-43.47,5.42,5.74
1801,47.5,14,17,31.5,-12,-6,3,227.18,237.29,-40.89,-40.89,-41.31,-41.3,4.99,5.2
1802,48.5,14,17,31.5,-12,-6,4,226.47,236.4,-40.89,-40.89,-41.31,-41.3,4.99,5.24
1803,49.5,14,17,31.5,-12,-6,5,227.87,237.09,-38.96,-38.95,-39.32,-39.32,4.82,5.09
1804,50.5,14,17,31.5,-12,-6,6,225.45,233.95,-38.96,-38.95,-39.32,-39.32,4.77,5.05
1805,51.5,14,17,31.5,-12,-6,7,226.86,234.37,-37.16,-37.16,-37.5,-37.49,4.7,4.95
1806,52.5,14,17,31.5,-12,-6,8,226.03,235.09,-37.16,-37.16,-37.5,-37.49,4.64,4.86
1807,53.5,14,17,31.5,-12,-6,9,225.91,234.09,-35.32,-35.32,-35.63,-35.62,4.59,4.94
1808,54.5,14,17,31.5,-12,-6,10,227.04,236.98,-35.32,-35.32,-35.63,-35.62,4.59,4.79
1809,55.5,14,17,31.5,-12,-6,11,224.36,236.99,-33.47,-33.47,-33.75,-33.75,4.47,4.75
1810,56.5,14,17,31.5,-12,-6,12,226.54,237.39,-33.48,-33.47,-33.76,-33.75,4.5,4.83
1811,57.5,14,17,31.5,-12,-6,13,226.24,234.56,-31.63,-31.63,-31.89,-31.89,4.47,4.84
1812,58.5,14,17,31.5,-12,-6,14,225.34,236.32,-31.64,-31.63,-31.89,-31.89,4.49,4.82
1813,59.5,14,17,31.5,-12,-6,15,225.96,236.92,-29.71,-29.71,-29.96,-29.96,4.41,4.72
